Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2022-12-28,141.86114501953125,144.37236274099712,141.8051204958827,144.02695652451357,4197500
2022-12-29,142.4492645263672,143.05607577432784,142.02917319761283,142.6546450417102,3809100
2022-12-30,141.48773193359375,142.53329521849875,140.44216864868875,142.29990953920878,4532000
2023-01-03,141.49710083007812,141.6277962631849,139.20990938360896,140.91829455940487,6447300
2023-01-04,142.11317443847656,143.1960871850398,141.17963191448655,141.88913334934517,7313400
2023-01-05,140.3488006591797,142.3465813899541,140.1527646768277,142.09453512693014,5373800
2023-01-06,143.69088745117188,144.1950084749122,141.66510154698466,141.75846151278276,7882200
2023-01-09,141.93582153320312,144.5124084236432,141.89848609401778,143.24278982038118,5727000
2023-01-10,141.7957763671875,142.5519435482913,140.90891379977847,141.99182656900973,4716400
2023-01-11,140.6475372314453,142.42126254539545,139.42459865506882,142.19722142894798,8691300
2023-01-12,139.85401916503906,141.64641930583403,139.58329806993532,141.61841416650364,7801600
2023-01-13,140.85292053222656,141.01162107442016,139.48994198643067,139.66731737027368,5535800
2023-01-17,140.442138671875,142.01982780628077,140.40478899411116,140.76887000630262,9611800
2023-01-18,136.67999267578125,139.96605278488303,136.33457218391953,139.714006507387,10461200
2023-01-19,133.78944396972656,137.35916944307513,133.62035872663571,134.62551000683752,12683700
2023-01-20,134.3061065673828,134.4751917970703,131.65698996268574,133.69550190357913,8603300
2023-01-23,132.50247192382812,134.99187805123097,132.1642870976416,134.6724852526429,7473100
2023-01-24,133.22579956054688,133.75186160146222,131.33759518654972,132.16427229891127,6822500
2023-01-25,133.13185119628906,133.1600320669285,130.3230383049309,131.88244670618454,6902600
2023-01-26,132.59640502929688,133.15066234441016,132.2112616305388,133.14125916343636,5398600
2023-01-27,132.05154418945312,132.7936643281576,130.84909827989597,132.52124447155128,6870800
2023-01-30,132.46485900878906,133.50759413450925,131.7791006590801,132.41790045119942,6369300
2023-01-31,133.7518768310547,133.83641945423201,132.23003794327695,132.67155742091478,9373400
2023-02-01,134.5127716064453,135.36762957610304,132.78427797605616,133.4700363872436,7207900
2023-02-02,133.55459594726562,134.06188035293474,132.65277930136943,133.55459594726562,6444300
2023-02-03,133.9679412841797,134.69128387390074,132.6152019132117,134.12763769129148,5993100
2023-02-06,132.83123779296875,133.99609968573264,132.46487213595586,133.40427272666741,6108100
2023-02-07,131.53488159179688,132.25820976384318,130.37001963822107,131.48790869298597,6278300
2023-02-08,130.17274475097656,131.0839501226905,130.02243721856624,130.63304185957475,7123800
2023-02-09,128.74488830566406,130.88672107940556,128.69791539672462,130.46399356718908,6547400
2023-02-10,129.88153076171875,129.919114815418,127.59879402651204,128.65091818422542,8108900
2023-02-13,131.5818634033203,131.9388259234064,130.33245874772604,130.5203360215793,5081600
2023-02-14,130.8397216796875,131.74155261272801,130.21971380910443,131.64760681387008,5253500
2023-02-15,130.5391387939453,130.87732364836427,129.70307267248154,130.6800431774039,5530300
2023-02-16,128.82940673828125,129.82516915060023,128.27516378563075,129.06425690473824,7595700
2023-02-17,131.5254669189453,131.5536477889462,128.31271873181137,128.31271873181137,8034700
2023-02-21,131.43153381347656,132.35214233488134,130.4545492186629,130.4545492186629,6899500
2023-02-22,131.9857940673828,133.00034851055705,131.40337023919852,131.4973017056804,6126300
2023-02-23,131.5630645751953,132.58700784876766,130.67063681993397,131.7321498126881,5835400
2023-02-24,130.82093811035156,130.98063451144094,129.71245214957216,130.51093415501902,5260700
2023-02-27,130.70819091796875,131.95759535966286,130.1351560136446,131.14971031969955,5820900
2023-02-28,129.22393798828125,130.19151941272239,128.96090697974083,130.0600039084522,6709900
2023-03-01,129.31788635253906,129.94728301651668,128.23756709284282,129.68425200273842,7101800
2023-03-02,131.45033264160156,131.92003299006856,129.43062687684025,129.6372961768951,5924600
2023-03-03,132.40850830078125,132.68094249488544,131.48789974998977,132.63396959926936,5259400
2023-03-06,131.8448944091797,132.5870146575915,131.45973668073387,132.2018569291457,4943100
2023-03-07,129.22393798828125,132.09850139169785,129.0172687195545,131.92001299287793,5606800
2023-03-08,129.24273681640625,129.34607145620927,128.32212823805295,128.8857599999748,5518800
2023-03-09,128.2939453125,130.1633433106653,127.85242588896695,129.77818562901044,4467200
2023-03-10,128.87637329101562,129.6278966534875,128.0872802107723,128.65091198203928,5928000
2023-03-13,129.768798828125,132.75610020177783,128.735452430358,128.735452430358,8337100
2023-03-14,131.37518310546875,131.619422107623,129.0736401075291,129.90970609019536,9219700
2023-03-15,133.2351837158203,133.53578444256863,130.3981899989113,130.3981899989113,8823500
2023-03-16,134.23097229003906,134.44703044849658,133.02854047949256,133.33854444638442,7063400
2023-03-17,134.26852416992188,134.7006547635287,132.9533690313202,133.8645887823928,16018800
2023-03-20,136.33523559570312,136.58886347793828,134.55036556812087,134.80400778447395,8379200
2023-03-21,135.34886169433594,136.4291668225043,134.18399960479155,136.12856603643607,7753200
2023-03-22,135.26429748535156,136.9176373802274,135.11398994924042,135.31125604803515,5729100
2023-03-23,135.07643127441406,136.32583602659182,134.51279940928342,135.4991730909099,5788400
2023-03-24,137.828857421875,137.86642713893042,135.5555096859584,135.5555096859584,6144800
2023-03-27,137.10552978515625,138.48644996579046,137.03037600879526,137.98856873975143,5917200
2023-03-28,137.49070739746094,137.92283809050159,136.96464522097267,137.66919585036644,4213800
2023-03-29,137.91342163085938,138.36432997670744,137.39674835222206,138.16706384657547,4987700
2023-03-30,138.51463317871094,138.59917580325046,137.43432808528186,138.01675194426616,4117700
2023-03-31,139.67945861816406,139.67945861816406,138.6273346753631,138.78703103567298,7685900
2023-04-03,140.4497833251953,140.97585971975468,138.17643551592764,139.43522892257636,5721700
2023-04-04,141.12615966796875,142.51648299025453,140.98525530008962,140.98525530008962,6714300
2023-04-05,142.09373474121094,143.1176923262183,141.99040009810437,142.1594996659679,6094800
2023-04-06,142.9955596923828,143.6907212928417,142.2440363496924,142.66676375054467,5399700
2023-04-10,141.81192016601562,142.47888656153873,140.44977783561006,142.46009453608139,4891800
2023-04-11,141.53012084960938,142.26285229002548,141.398605317589,142.09375270078903,6311800
2023-04-12,141.91525268554688,143.17404602419637,140.84432226220338,141.20129906998454,6137900
2023-04-13,142.57284545898438,142.6667769266736,140.7410169967006,141.75555711879866,5489500
2023-04-14,141.84951782226562,142.40376084244235,141.38920627964586,142.17831382901093,4478800
2023-04-17,141.89646911621094,142.29101566374192,141.22948835678628,142.00919260575802,4296400
2023-04-18,142.04678344726562,142.40374595926394,141.0040481167706,141.83071096981863,4158400
2023-04-19,142.07498168945312,142.69497532150322,141.57710041380454,142.00921675329042,3837600
2023-04-20,142.5958251953125,143.07791392322042,142.14207935554566,142.14207935554566,5370900
2023-04-21,147.5301971435547,149.45856644932073,146.04609719360312,146.4620236617134,14876900
2023-04-24,147.79486083984375,148.64560895301972,146.72668746034898,146.72668746034898,8109800
2023-04-25,147.83265686035156,149.2978468992114,147.2654818698706,147.94608608890408,8341800
2023-04-26,146.1217041015625,147.4640029100084,145.8948312121884,146.80230834582517,4843700
2023-04-27,147.9082794189453,148.0406183253239,146.52816131768955,146.80230118195453,4805600
2023-04-28,147.82321166992188,148.75903166862847,147.23712699039896,147.72867769532996,5754700
2023-05-01,148.0028533935547,148.78742499237487,147.2749819998116,147.49239288536913,3844600
2023-05-02,147.8704833984375,148.3431244849359,147.15207413954997,148.0217320078437,5262900
2023-05-03,147.68141174316406,148.94810066182083,146.9251832127065,148.06898084830428,5775000
2023-05-04,147.0008087158203,148.03117712866526,146.60379197943678,147.55853609622875,4892600
2023-05-05,147.4923553466797,147.75703316361094,146.22568087652877,146.89682304665473,3989200
2023-05-08,146.80230712890625,147.20877149215664,146.39582834179623,146.84957411678317,4950700
2023-05-09,145.29931640625,147.4450963654572,145.17642511890986,147.32221950197706,4472100
2023-05-10,145.6017608642578,145.87590067559944,144.09876619828816,145.0534956654308,4754900
2023-05-11,145.9420928955078,146.41473391329544,144.99681085993257,146.3391096195863,3495300
2023-05-12,147.42617797851562,147.51124989154536,145.94207840654974,146.2351135006684,5252900
2023-05-15,147.4734649658203,148.17297895859764,146.17843301894692,148.04064003281394,5414900
2023-05-16,147.21823120117188,148.33365709324607,146.45254062701423,147.34110805906485,5591500
2023-05-17,146.59434509277344,147.99335851718033,145.4789047501749,147.70977101151226,4286900
2023-05-18,144.1838836669922,145.24259504820594,143.3047782002045,144.9212025823176,6997600
2023-05-19,144.78884887695312,144.93064983779854,143.5316220281923,144.1271543312525,4754100
2023-05-22,140.99827575683594,144.25004835625427,140.68633094567386,144.15551438055925,7876200
2023-05-23,139.47637939453125,140.7336063423242,139.02264801657589,140.64851998957099,6116000
2023-05-24,138.3231201171875,140.09079288406085,138.09624723914266,139.51417027324015,5755400
2023-05-25,137.43453979492188,138.20967790418368,136.4514529301478,137.5290737578564,6510300
2023-05-26,137.44400024414062,138.02062285457743,136.8106630201951,137.37783800300014,4716400
2023-05-30,135.34548950195312,136.15843271702636,134.5609180209522,135.98828885575696,5561000
2023-05-31,134.7027130126953,136.10172662495293,134.13553792520247,135.32660272416513,19854800
2023-06-01,136.08282470703125,136.23405888894865,134.65543942877218,135.41166803380295,6091100
2023-06-02,138.5027313232422,138.6539654905488,136.48927592193886,136.6027051533837,6124400
2023-06-05,137.9544677734375,139.75995999108636,137.75595219199485,138.05844937821988,4753700
2023-06-06,136.5838165283203,138.304222458815,135.69524904190493,138.07736398491164,4635900
2023-06-07,136.87686157226562,137.17934436729973,135.61963455097157,136.13008057803094,6194400
2023-06-08,138.42710876464844,138.6256099221677,136.99027597825955,137.38729271715786,4863700
2023-06-09,138.54052734375,138.74849053725575,136.8106595562387,137.708674569727,5569500
2023-06-12,137.45347595214844,138.96591868346368,136.6405327554171,138.95647105489323,5354000
2023-06-13,137.1226348876953,137.7087052414599,136.38531591881025,136.6027267881323,5321200
2023-06-14,138.408203125,138.85248686518293,136.9052080501821,137.35893941875992,5693300
2023-06-15,140.32713317871094,140.81868393853054,138.52164079895633,139.11717317289427,5863000
2023-06-16,141.3574676513672,141.8773756498131,140.75248773240986,140.77139741158763,11244900
2023-06-20,140.05300903320312,142.0570026074402,140.0057420401792,141.55600421388093,5340700
2023-06-21,141.26296997070312,141.4142185798205,139.77887003847877,140.1475295082891,4649700
2023-06-22,141.74505615234375,142.83213928410404,141.3007723859144,142.1231776683799,6666800
2023-06-23,140.3365936279297,142.2933201681563,139.86395255531272,142.02864232139967,13843300
2023-06-26,140.47837829589844,140.81868044057254,138.69179564232462,139.9962896008854,4353100
2023-06-27,141.81121826171875,141.95300480075684,140.27040389282712,140.31767088045967,5445400
2023-06-28,141.7828826904297,142.07591786527286,139.86396097400984,141.1589929752955,6733300
2023-06-29,141.20623779296875,141.50872054973647,139.05099586450825,140.3554752903494,7343000
2023-06-30,143.43711853027344,143.74906337041207,141.5938068000124,141.6316261633473,7058300
2023-07-03,144.155517578125,144.1838748866906,142.23659610460038,143.19132581531514,3996100
2023-07-05,143.90975952148438,144.11772274812287,143.1535309176954,143.33313683377963,8279800
2023-07-06,143.67343139648438,143.86248493148193,142.51072402972213,142.92665046103284,7958300
2023-07-07,140.65798950195312,143.60726525087134,140.61072250877456,143.40876407292708,9169500
2023-07-10,140.71469116210938,142.09480934694122,140.6012619280185,140.7903154594566,5529200
2023-07-11,139.97735595703125,140.8942806225511,138.91864476544472,140.59178346846454,5150300
2023-07-12,140.7052459716797,141.2251395861769,139.56144828729353,139.930107728336,6764600
2023-07-13,140.79977416992188,141.33859192198327,140.09081255333228,140.84704116246672,5561400
2023-07-14,141.83956909179688,142.3878343908044,140.59178990980897,141.1022502747527,6128900
2023-07-17,140.8375701904297,141.9435483981362,140.81866051177371,141.46144534749018,4625300
2023-07-18,141.10227966308594,142.24606306093955,140.26097907231937,140.50674725456895,5351200
2023-07-19,142.06643676757812,142.56744953749893,140.7146903231878,141.3669372630415,6203600
2023-07-20,143.21839904785156,143.39913660041958,140.91640469958386,142.25765383888677,6445400
2023-07-21,145.4728240966797,146.17674546000478,143.3515673665078,143.77962157451697,9938400
2023-07-24,145.93894958496094,146.44310462377615,144.8735675428973,145.3872297375375,5549500
2023-07-25,146.28138732910156,146.35748811547458,145.01623897078906,145.9960130088879,5883800
2023-07-26,146.43357849121094,147.28968687624632,145.4347756988431,145.65355637239838,7013800
2023-07-27,144.6928253173828,147.061413368241,144.51208775933958,146.6428662895601,7191600
2023-07-28,148.78314208984375,149.80095922288174,147.06140359718134,147.1184755559838,9397300
2023-07-31,148.67849731445312,149.99119584038598,147.49895700872295,148.77361240241783,7955200
2023-08-01,148.6309356689453,149.50607287639528,148.26946058868168,148.278982257998,5718800
2023-08-02,148.95436096191406,150.03877174519067,148.36459802277398,148.36459802277398,5636000
2023-08-03,149.34437561035156,150.01023935025208,148.59290392847976,149.11607325035385,5792700
2023-08-04,147.708251953125,150.03878241010742,147.58458635461542,149.75340807533084,4785900
2023-08-07,149.26828002929688,149.48706072687807,147.90801652140064,148.07923241131425,4107400
2023-08-08,149.42999267578125,149.94366938845343,148.89730165133736,149.6107302408051,4625500
2023-08-09,149.23973083496094,150.38121354421676,149.1255869184574,149.63924905746347,4293200
2023-08-10,148.4977569580078,150.65707116867722,148.20287551586028,149.50606686266934,4307800
2023-08-11,149.36338806152344,149.78193508493163,148.19335492388527,148.8021466357319,3862300
2023-08-14,148.193359375,149.84851869508125,147.91750674568968,149.46802930677603,4297600
2023-08-15,147.24212646484375,148.36459487409257,146.92823069177902,148.19336448313516,6921100
2023-08-16,145.73919677734375,148.13630635665575,145.41576478972152,147.21360423157634,6356800
2023-08-17,144.6928253173828,146.07211763413315,144.3884221638908,145.73919301408515,6419500
2023-08-18,145.10186767578125,145.43480684946257,143.79867599517246,144.22673027937492,5448200
2023-08-21,144.36941528320312,145.33016057071978,143.8842745466988,144.67380393762005,4504700
2023-08-22,144.42648315429688,144.73087180008451,143.5703601513646,144.0364720478969,4195600
2023-08-23,145.77719116210938,145.99597178944987,145.03522684787922,145.03522684787922,4522500
2023-08-24,145.10186767578125,147.13751682964318,145.04479570651998,145.11138934715342,4088900
2023-08-25,146.05307006835938,146.5667466952823,145.02574584399233,145.91989733447923,3541500
2023-08-28,146.28138732910156,146.84261429951917,145.58698761121636,146.2148082127382,3614700
2023-08-29,146.36700439453125,146.52871313262622,144.6167297430708,146.44310518564802,4034600
2023-08-30,146.52870178222656,147.3182310998201,146.21480600095478,146.58578825719843,3712200
2023-08-31,146.8140869140625,147.59410913399606,146.32896070161667,146.60481336797017,5451400
2023-09-01,146.9757843017578,147.70824165651905,146.07211106691088,147.34676655668403,4126300
2023-09-05,145.00672912597656,147.29921628569326,144.9686714761255,146.30041344084145,5097000
2023-09-06,144.72132873535156,145.01621015223327,144.1505802083471,144.8640086097337,3877400
2023-09-07,146.1006622314453,146.67141092053112,144.9401505411151,145.05430898777752,4824800
2023-09-08,145.4728240966797,145.976993603146,144.92111881552856,145.93893595391742,3384700
2023-09-11,147.20407104492188,147.53701012943282,145.61550542872598,145.85331491345121,4288500
2023-09-12,144.61672973632812,147.58458801603504,144.1791683308543,147.43240094855037,4537800
2023-09-13,145.62503051757812,146.1006495456045,144.2647670644983,144.56915569476993,4040600
2023-09-14,147.22311401367188,147.36579391232073,145.8913720624075,146.34797676756466,4606800
2023-09-15,145.9865264892578,147.74632295037713,145.7582240978675,146.51921755442567,10262400
2023-09-18,146.53822326660156,146.94724865756805,146.0245465956894,146.91871267748857,3536500
2023-09-19,146.11016845703125,146.54772982629947,144.34086512558804,146.25284835684903,4704200
2023-09-20,145.9865264892578,147.23264619843465,145.88188970754678,146.27190084981,5446400
2023-09-21,144.72132873535156,146.21477915599507,144.65474963221925,145.96744802074875,5096400
2023-09-22,144.18865966796875,145.862833344563,143.99841496842805,145.00672493925984,6327000
2023-09-25,143.3135223388672,143.9032852614562,142.70473059191522,143.80815565438178,5527000
2023-09-26,142.0388641357422,143.0281452623521,141.53469464570014,142.66667018015815,6366500
2023-09-27,140.1553955078125,142.4003176414059,139.4800246942729,142.1339721776524,5403700
2023-09-28,139.20416259765625,140.76419230525278,138.57634204692187,140.61200525955874,6237100
2023-09-29,138.7476043701172,139.61323461526575,137.75832302904956,139.39443937874927,6683300
2023-10-02,138.1102294921875,138.50024050475304,136.8831245043083,137.720218479622,5153800
2023-10-03,138.3956298828125,139.34686793805687,137.93902516568178,138.09122673805868,4670600
2023-10-04,138.8522186279297,139.17563607978067,137.86292293260345,138.4907435260135,4727800
2023-10-05,136.78805541992188,138.96638450119482,136.68341863782405,138.5763733574899,5205700
2023-10-06,137.06387329101562,137.51095629051832,134.5526056733623,136.59777598304763,7406700
2023-10-09,136.36947631835938,136.9497320621747,134.69530271206352,136.36947631835938,5062200
2023-10-10,137.72024536132812,138.13879243068143,136.7119353386538,136.95925200929852,5988900
2023-10-11,136.0270233154297,138.46219008179526,135.60847630594708,138.06267189494517,5469100
2023-10-12,136.33143615722656,136.9116773989484,134.75237760492223,135.8272666672524,5965600
2023-10-13,137.63462829589844,137.9580457317817,136.20777129845348,136.20777129845348,7078900
2023-10-16,138.9473419189453,139.88905825148987,138.36708615713684,138.74757555204008,6509800
2023-10-17,139.1280517578125,139.6607571808134,138.15779953836565,138.98537187693464,6160100
2023-10-18,142.71424865722656,143.9223250886765,141.51569389605612,142.74278463858244,10508500
2023-10-19,141.91110229492188,143.85430205497155,140.88684651857434,143.21295177712597,8146000
2023-10-20,141.7196807861328,143.47143539598878,141.5952346523061,142.6769227845446,7284200
2023-10-23,141.8153839111328,143.10766633934685,141.25061468662253,141.53779018248704,5981800
2023-10-24,143.49053955078125,143.65328350988594,141.7387999155788,141.78665032035593,6322000
2023-10-25,144.16061401367188,144.72538314308125,142.74388570099578,143.24165550291846,6172900
2023-10-26,143.3948516845703,144.9072957674129,143.33741950272307,144.59140416089957,7582100
2023-10-27,140.8677215576172,143.538420032734,140.02534401129688,142.6098942209088,8131800
2023-10-30,142.87794494628906,143.15555332388686,141.2314874307897,141.57609515743738,5412800
2023-10-31,143.61502075195312,143.83518232931854,142.28445491302898,143.0694003895511,6762100
2023-11-01,143.21295166015625,144.23719282931597,142.8300607683183,144.23719282931597,5896900
2023-11-02,144.9647216796875,145.16573430745927,142.54290074084656,143.14595323051475,5859200
2023-11-03,143.65330505371094,145.77836872424712,143.22253449530822,145.2997477538911,6587700
2023-11-06,144.486083984375,144.78282661430384,143.68200435366117,143.930881970877,6480800
2023-11-07,144.1510467529297,144.78282987974748,143.70114191471262,144.4669383163386,6003800
2023-11-08,143.59585571289062,144.73497593908576,143.1172347510508,144.5052472254683,4832600
2023-11-09,143.9213409423828,143.9213409423828,142.743922762537,143.33742273650643,6581500
2023-11-10,144.93600463867188,144.96472072816508,143.5097088996479,144.39036972559566,5387200
2023-11-13,145.9411163330078,146.3622905280469,144.9742926008064,144.9742926008064,6297500
2023-11-14,145.6156463623047,146.93664497816104,145.19445755108362,146.02726801194476,7982600
2023-11-15,144.94558715820312,145.8741131004774,143.95006186879638,145.55822147622752,7672600
2023-11-16,146.2952880859375,146.35272026557348,144.84027624096387,145.4912083583282,7590500
2023-11-17,144.6105499267578,146.3048576796004,144.43823877863213,146.18999331841871,8495600
2023-11-20,143.8447723388672,144.57227106586788,143.26085408221036,143.78734015072965,6856500
2023-11-21,143.21295166015625,143.5958425519942,142.46630419662637,143.44269495906977,7310400
2023-11-22,144.56268310546875,145.0030062220786,143.68202226589608,143.68202226589608,4372700
2023-11-24,144.9072723388672,145.25187998058814,144.5722318571228,144.7158122885269,2132500
2023-11-27,144.77328491210938,145.15617586844073,144.29466391351832,145.04131150281205,6021300
2023-11-28,145.77838134765625,146.2378680355605,144.68712602500335,144.68712602500335,6110400
2023-11-29,144.66798400878906,145.9315358174546,144.53397071686464,145.77837359629717,5342700
2023-11-30,146.95579528808594,147.06109249188032,143.66288048544808,144.44781132671667,9771300
2023-12-01,146.13253784179688,146.92705029480203,145.7209162692601,146.77388810007437,5685400
2023-12-04,145.55819702148438,146.00810187076652,145.1753061144302,145.28060330482288,6578300
2023-12-05,140.48480224609375,146.0846726559591,139.92960024563106,145.6347678384523,11895800
2023-12-06,140.3795166015625,140.86771931100859,139.41270755593825,140.72412426443833,7610000
2023-12-07,140.23594665527344,140.81029767182946,139.7764746058405,140.30296060329133,6119600
2023-12-08,138.9436492919922,139.98705401387787,138.34059685617652,139.68072960949084,6385300
2023-12-11,139.58502197265625,139.6328723829528,138.4650360872113,138.60863113715794,8471200
2023-12-12,139.69989013671875,139.97748387068765,138.87666148950902,139.62330902926288,6069200
2023-12-13,142.22702026367188,142.29401960938117,139.23084808432736,139.62332081578765,9055500
2023-12-14,138.47462463378906,142.19829525227897,138.2065980550561,142.11214698190471,10565200
2023-12-15,137.80455017089844,138.08214389474108,136.40697057192793,137.0578880520291,14550000
2023-12-18,139.9200439453125,141.18361023885072,137.98641125657306,138.0055601839651,8421800
2023-12-19,139.9200439453125,140.08277331226478,139.17339644689517,139.44142300497563,5233600
2023-12-20,137.75669860839844,139.82434481715595,137.6896846578921,139.34572382103727,7663800
2023-12-21,138.0917205810547,138.5990576538805,137.01004709317206,138.34061283996388,6104700
2023-12-22,139.06808471679688,139.4031251825464,138.1204100957185,138.32143729643832,4413800
2023-12-26,139.69989013671875,139.92005169168394,138.77136429255128,138.8862286505587,3634900
2023-12-27,139.8147430419922,140.05405350580673,139.14467666458177,139.42227037581196,4569400
2023-12-28,139.49887084960938,139.76689743779517,138.83837154073953,139.75733027620052,5023000
2023-12-29,140.27420043945312,140.67625483039495,139.4988369544297,139.75729631822085,5300900
2024-01-02,142.3801727294922,143.02152308245599,140.0540671984953,140.10193221720814,7238400
2024-01-03,141.51864624023438,142.82049587518,140.88686304834465,141.99726721475332,7697500
2024-01-04,142.29400634765625,142.88750627363848,141.45164338574546,141.7196699563106,7067400
2024-01-05,141.11660766601562,142.50460558355402,140.2838118367632,142.36102513242537,5294200
2024-01-08,142.33230590820312,142.55246746387039,141.33676611445475,141.58565836606823,8255300
2024-01-09,142.91622924804688,143.0119446813727,141.71967678382404,142.21744669871967,9786800
2024-01-10,143.5288543701172,143.5862865477199,142.87792227579763,142.96408514855406,8591100
2024-01-11,144.07449340820312,144.3521017778704,142.9066569571679,143.6341702517268,6659400
2024-01-12,144.16061401367188,144.83068032028893,143.48096594144957,144.4956398638054,5684700
2024-01-16,143.38525390625,145.0221439378883,142.5141749015759,143.72986156520795,8120100
2024-01-17,143.5288543701172,144.16063753645173,142.63861179821808,142.78220684857723,6541400
2024-01-18,142.70138549804688,142.95183491414133,141.52617377116056,142.78807783070283,6526200
2024-01-19,142.15234375,143.16378386839392,141.90187959233228,142.80737219614466,7848100
2024-01-22,142.43167114257812,142.76882760158023,140.90967533386382,141.57434597106297,11084100
2024-01-23,148.32696533203125,150.65811869265272,147.2769857664491,147.48891013546893,19101600
2024-01-24,146.53526306152344,148.56779990363714,146.50636561768374,148.2788107666422,11592700
